DATE,TIME,PI-501,FIC-502,TI-503,PI-511,FIC-512,TI-513,PI-521,FIC-522,TI-523,PI-585,FI-586,TI-587,PI-531,FIC-532,TI-533,PI-534,PI-541,FIC-542,TI-543,PI-551,FIC-552,TI-553,PI-588,TI-589,PI-105,TI-106,TIC-107,DPI-501,DPI-511,TI-570,PI-571,TIC-572,TIC-573A,TIC-573B,TIC-573C,TI-574,PI-575,DPI-576,TIC-577,TIC-578,TI-579A,TI-579B,TI-579C,TI-579D,TI-579E,TI-579F,TIC-580,PI-581,TI-582,TI-583,PI-584,PI-591,FI-592 Flow,FI-592 Vol.,FI-592 Flow Corr,TI-593,TIC-712,TI-713,TIC-X1,TI-108,PI-109,TIC-110,TIC-111,DPI-112,TIC-113,TI-114A,TI-114B,TI-114C,TI-114D,TI-114E,TI-114F,TIC-115,TIC-116,TI-117A,TI-117B,TI-117C,TI-117D,TI-117E,TI-117F,PI-118,TI-119A,TI-119B,TI-119C,TI-119D,TI-119E,TI-119F,TIC-120,TIC-121,TI-122A,TI-122B,TI-122C,TI-122D,TI-122E,TI-122F,TI-400,TI-410,PI-420,PI-421,FIC-423,TI-422,TIC-X2,PI-535,DPI-537,TIC-700,TI-701,TIC-702,TI-703,TI-704A,TI-704B,TI-704C,TI-705A,TI-705B,TI-705C,TI-705D,TI-705E,TI-705F,PI-706,TI-707,TI-708,TIC-X3,FEED CO (ppm),FEED O2 (%vol),PPE2 CO (ppm),PPE2 O2 (%vol),PPE2 FLM (%lel),BATH (C),BATH IN,Pump Rate,Valve Position,SP TIC-110,Pwr TIC-110,SP TIC-111,Pwr TIC-111,SP TIC-113,Pwr TIC-113,SP TIC-115,Pwr TIC-115,SP TIC-116,Pwr TIC-116,SP TIC-120,Pwr TIC-120,SP TIC-121,Pwr TIC-121,SP TIC-X2,Pwr TIC-X2,SP TIC-572,Pwr TIC-572,SP TIC-577,Pwr TIC-577,SP TIC-578,Pwr TIC-578,SP TIC-580,Pwr TIC-580,SP TIC-712,Pwr TIC-712,SP TIC-X1,Pwr TIC-X1,
11/13/2023,12:42:44 PM,-12.499997,0.999275,26.74707,-0.75723,0.001907,26.996094,199.350545,0.009928,25.346283,-12.499997,0.100853,1770,19.90444,0.008087,29.050568,-12.499997,201.58693,0.00347,28.303497,200.432043,-0.003508,27.774292,-12.499997,1770,-12.499997,1770,1770,0,11.742767,1770,-12.499997,1770,372,366.9,356,1770,138.667335,0.253692,1770,1770,395.587524,398.389099,391.198425,386.031128,375.540833,343.291809,250.466919,138.413643,27.96109,22.171204,138.500442,-1.004229,0,7346.775,0,25.533051,1770,1770,1770,1770,63.738714,1770,1770,0.193048,249.750916,398.046692,440.848206,449.719849,452.988281,429.33075,360.568054,1770,1770,1770,1770,1770,1770,1770,1770,63.545665,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,46.731506,22.171204,63.397836,-12.499997,-0.008725,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.40034,0.044367,0.005694,0.011431,21.963868,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,70.095308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,57.214426,0,0,0,0
11/13/2023,12:44:45 PM,-12.499997,0.999142,26.715942,-0.770583,0.000772,26.996094,198.816478,0.498198,25.284027,-12.499997,1.38942,1770,19.891088,0.006085,29.050568,-12.499997,201.593635,0.00407,28.303497,200.425338,-0.003433,27.774292,-12.499997,1770,-12.499997,1770,1770,0,11.729414,1770,-12.499997,1770,369,363.7,352,1770,132.512224,0.133528,1770,1770,393.533081,395.898804,388.178955,382.918274,372.116699,340.739258,250.15564,132.378696,28.303497,22.171204,132.171733,-1.030934,0,7346.775,0,25.470795,1770,1770,1770,1770,75.848654,1770,1770,-0.107361,249.875427,398.762634,440.941589,449.657593,452.988281,429.175049,360.350159,1770,1770,1770,1770,1770,1770,1770,1770,75.956016,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.984436,22.171204,75.614587,-12.499997,-0.007857,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.504352,0.049383,0.005694,0.011431,21.964313,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.99165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.783781,0,0,0,0
11/13/2023,12:46:46 PM,-12.499997,0.999275,26.684814,-0.783924,0.000506,26.933838,198.836501,0.498798,25.252899,-12.499997,1.201562,1770,19.891088,0.005818,29.01944,-12.499997,201.339943,0.003245,28.303497,200.432043,-0.003433,27.80542,-12.499997,1770,-12.499997,1770,1770,0,11.716073,1770,-12.499997,1770,367,360.8,349,1770,126.323726,0.046752,1770,1770,391.322937,393.37738,385.315125,379.898804,369.159485,338.840454,250.093384,126.276973,28.739288,22.140076,126.203538,-1.030934,0,7346.775,0,25.439667,1770,1770,1770,1770,88.325769,1770,1770,-0.060632,250.031128,399.789856,441.128357,449.657593,452.988281,429.019409,360.132263,1770,1770,1770,1770,1770,1770,1770,1770,88.386401,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.330719,22.171204,88.138431,-12.499997,-0.007098,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.504352,0.049383,0.005694,0.011431,21.963868,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.719423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.854464,0,0,0,0
11/13/2023,12:48:47 PM,-12.499997,0.999142,26.684814,-0.75723,0.000973,26.933838,198.816478,0.498798,25.252899,-12.499997,2.368963,1770,19.884417,0.007019,28.988312,-12.499997,201.339943,0.004596,28.272369,200.411973,-0.003283,27.80542,-12.499997,1770,-12.499997,1770,1770,0,11.742767,1770,-12.499997,1770,364,357.8,346,1770,120.408943,0.160234,1770,1770,389.050537,390.887146,382.513611,377.034973,366.357971,337.128357,250.031128,120.248709,29.175079,22.07782,120.168615,-1.030934,0,7346.775,0,25.533051,1770,1770,1770,1770,100.736108,1770,1770,-0.000562,250.062256,401.003845,441.315186,449.657593,452.926025,428.832642,359.945496,1770,1770,1770,1770,1770,1770,1770,1770,100.73667,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,44.645905,22.07782,100.461994,-12.499997,-0.008399,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.504352,0.049383,0.005694,0.011431,21.962974,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.506067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.827842,0,0,0,0
11/13/2023,12:50:48 PM,-12.499997,0.999142,26.653687,-0.797277,0.001507,26.871582,198.816478,0.498798,25.190643,-12.499997,1.81941,1770,19.891088,0.006085,28.8638,-12.499997,201.326578,0.002945,28.147858,200.432043,-0.005234,27.712036,-12.499997,1770,-12.499997,1770,1770,0,11.70272,1770,-12.499997,1770,361,354.9,344,1770,115.221825,0.267033,1770,1770,386.622559,388.365723,379.680908,374.07782,363.463013,335.447449,250.062256,114.954792,29.579742,22.046692,114.814604,-1.024264,0,7346.775,0,25.439667,1770,1770,1770,1770,112.832708,1770,1770,0.179696,250,402.031128,441.564209,449.626465,452.926025,428.614746,359.758728,1770,1770,1770,1770,1770,1770,1770,1770,112.653012,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,44.147858,22.07782,112.471818,-12.499997,-0.007423,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.5048,0.049383,0.005694,0.016344,21.962974,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.672982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.659951,0,0,0,0
11/13/2023,12:52:49 PM,-12.499997,0.999342,26.684814,-0.817312,0.001774,26.840454,198.829842,0.498198,25.221771,-12.499997,0.636788,1770,19.857711,0.005684,28.770416,-12.499997,201.099615,0.00377,28.085602,200.405314,-0.002533,27.618652,-12.499997,1770,-12.499997,1770,1770,0,11.682685,1770,-12.499997,1770,359,352.1,341,1770,111.917306,0.126869,1770,1770,384.256775,385.906616,376.910461,371.276245,360.661438,333.859924,250.217896,111.790437,29.859924,22.046692,111.837189,-1.050958,0,7346.775,0,25.408539,1770,1770,1770,1770,124.468675,1770,1770,0.079578,250.062256,403.120605,441.813232,449.657593,452.926025,428.365723,359.634216,1770,1770,1770,1770,1770,1770,1770,1770,124.389097,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,43.680908,22.046692,124.154491,-12.499997,-0.008833,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.504352,0.049383,0.005694,0.016344,21.962525,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.421364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.002128,0,0,0,0
11/13/2023,12:54:50 PM,-12.499997,0.999008,26.715942,-0.817312,0.000172,26.74707,198.84316,0.498598,25.252899,-12.499997,0.626974,1770,19.831006,0.004749,28.70816,-12.499997,201.079592,0.00407,28.023346,200.365267,-0.003809,27.556396,-12.499997,1770,-12.499997,1770,1770,0,11.682685,1770,-12.499997,1770,356,349.3,338,1770,111.83053,0.040093,1770,1770,381.828796,383.509705,374.233459,368.47467,357.984436,332.147827,249.937683,111.790437,29.92218,22.015564,111.83053,-1.004229,0,7346.775,0,25.377411,1770,1770,1770,1770,135.837586,1770,1770,0.139625,249.937683,404.147827,442.031128,449.657593,452.894897,428.085571,359.540833,1770,1770,1770,1770,1770,1770,1770,1770,135.697961,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,43.213989,22.015564,135.570155,-12.499997,-0.006881,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.5048,0.044367,0.005694,0.011431,21.962974,0.009535,0,1770,0,DRM/CNF In,0,0,0,0,250,69.681356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.561891,0,0,0,0
11/13/2023,12:56:50 PM,-12.499997,0.999075,26.684814,-0.777254,0.001774,26.715942,198.889913,0.499199,25.252899,-12.499997,1.52801,1770,19.831006,0.006752,28.677032,-12.499997,201.059568,0.005271,27.992218,200.425338,-0.003959,27.494141,-12.499997,1770,-12.499997,1770,1770,0,11.722744,1770,-12.499997,1770,354,346.6,335,1770,110.53541,0.086776,1770,1770,379.400757,381.019409,371.618652,365.735413,355.463013,330.373535,249.906555,110.448634,29.76651,21.984436,110.34847,-0.984205,0,7346.775,0,25.346283,1770,1770,1770,1770,147.146427,1770,1770,-0.03395,249.937683,405.112793,442.186768,449.626465,452.86377,427.743164,359.385193,1770,1770,1770,1770,1770,1770,1770,1770,147.180376,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,42.74707,22.015564,146.999159,-12.499997,-0.007315,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.504352,0.044367,0.005694,0.016344,21.962525,0.009535,0,1770,0,DRM/CNF In,0,0,0,0,250,69.758384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.802538,0,0,0,0
11/13/2023,12:58:51 PM,-12.499997,0.999075,26.653687,-0.783924,0.002174,26.684814,198.949983,0.498798,25.221771,-12.499997,1.524205,1770,19.817653,0.003815,28.645905,-12.499997,201.059568,0.005871,27.96109,200.365267,-0.003809,27.463013,-12.499997,1770,-12.499997,1770,1770,0,11.716073,1770,-12.499997,1770,351,343.8,333,1770,105.228128,0.033365,1770,1770,376.910461,378.591431,368.972717,363.027222,352.941589,328.661438,249.937683,105.194764,29.797638,21.984436,105.148011,-0.630384,126,7349.625,16.74693,25.346283,1770,1770,1770,1770,150.077112,1770,1770,0.072873,250.031128,405.424133,442.15564,449.595337,452.832642,427.525269,359.354065,1770,1770,1770,1770,1770,1770,1770,1770,150.00424,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,43.525269,21.984436,149.622741,-12.499997,1.488762,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.5048,0.049383,0.005694,0.016344,21.962525,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.567407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.817231,0,0,0,0
11/13/2023,1:00:52 PM,-12.499997,0.998875,26.715942,-0.803959,0.000772,26.653687,198.949983,0.499199,25.221771,-12.499997,1.108835,1770,19.784276,0.003948,28.583649,-12.499997,201.079592,0.004295,27.929962,200.24508,-0.003733,27.431885,-12.499997,1770,-12.499997,1770,1770,0,11.696038,1770,-12.499997,1770,348,341.2,330,1770,101.823469,0.267057,1770,1770,374.482483,376.132263,366.326843,360.350159,350.451355,326.918274,250,101.556413,29.673126,21.953308,101.596483,-0.570302,135,7353.95,17.613636,25.284027,1770,1770,1770,1770,149.709962,1770,1770,0.15299,250.093384,405.610901,442.062256,449.501953,452.70813,427.338501,359.291809,1770,1770,1770,1770,1770,1770,1770,1770,149.556972,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,43.898834,21.984436,149.355731,-12.499997,1.469235,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.40034,0.049383,0.005694,0.016344,21.962525,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.357294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.689772,0,0,0,0
11/13/2023,1:02:53 PM,-12.499997,0.998875,26.684814,-0.803959,0.00124,26.622559,199.050147,0.498598,25.159515,-12.499997,1.581684,1770,19.717524,0.004883,28.552521,-12.499997,200.892675,0.00347,27.836578,200.251786,-0.003433,27.431885,-12.499997,1770,-12.499997,1770,1770,0,11.696038,1770,-12.499997,1770,346,338.6,327,1770,96.529529,0.04007,1770,1770,372.116699,373.735413,363.836548,357.704285,348.023315,325.143921,250.031128,96.489459,29.548615,21.953308,96.349295,-0.550279,117,7358.15,17.307151,25.252899,1770,1770,1770,1770,149.576433,1770,1770,0.012803,250.062256,405.704285,442.062256,449.470825,452.677002,427.276245,359.322937,1770,1770,1770,1770,1770,1770,1770,1770,149.563631,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,44.054474,21.953308,149.315684,-12.499997,1.440704,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.40034,0.044367,0.005694,0.016344,21.962974,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.287472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.589345,0,0,0,0
11/13/2023,1:04:54 PM,-12.499997,0.999275,26.684814,-0.770583,0.000038,26.560303,199.07017,0.498798,25.09726,-12.499997,2.171092,1770,19.690818,0.005283,28.552521,-12.499997,200.805876,0.003545,27.80542,200.191715,-0.003508,27.400757,-12.499997,1770,-12.499997,1770,1770,0,11.729414,1770,-12.499997,1770,343,335.9,325,1770,90.98859,0.20694,1770,1770,369.688721,371.338501,361.252869,355.05835,345.595337,323.400757,250,90.781651,29.268463,21.891052,90.875109,-0.550279,135,7362.3,16.896055,25.221771,1770,1770,1770,1770,149.589798,1770,1770,0.026167,249.937683,405.766541,442.062256,449.377441,452.645874,427.245117,359.322937,1770,1770,1770,1770,1770,1770,1770,1770,149.563631,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,44.241241,21.891052,149.335708,-12.499997,1.438318,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.399893,0.044367,0.005694,0.016344,21.962525,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.53319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.679416,0,0,0,0
11/13/2023,1:06:55 PM,-12.499997,0.998875,26.622559,-0.783924,0.001774,26.529175,199.07017,0.499199,25.066132,-12.499997,1.802186,1770,19.644077,0.004482,28.521393,-12.499997,200.799217,0.005646,27.80542,200.158327,-0.003508,27.307373,-12.499997,1770,-12.499997,1770,1770,0,11.716073,1770,-12.499997,1770,341,333.4,322,1770,84.085802,0.186928,1770,1770,367.354065,368.941589,358.731506,352.47467,343.198425,321.657532,249.906555,83.898874,29.081696,21.891052,83.852145,-0.550279,126,7366.475,17.084613,25.190643,1770,1770,1770,1770,149.636504,1770,1770,0.066191,250,405.828796,442.062256,449.377441,452.645874,427.213989,359.354065,1770,1770,1770,1770,1770,1770,1770,1770,149.570313,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,44.490265,21.953308,149.295637,-12.499997,1.429314,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.40034,0.044367,0.005694,0.016344,21.961635,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.989988,0,0,0,0
11/13/2023,1:08:56 PM,-12.499997,0.998808,26.622559,-0.797277,0.000372,26.529175,199.07017,0.499399,25.09726,-12.499997,0.861296,1770,19.657442,0.003948,28.552521,-12.499997,200.805876,0.005046,27.80542,200.158327,-0.003058,27.369629,-12.499997,1770,-12.499997,1770,1770,0,11.70272,1770,-12.499997,1770,339,331,320,1770,80.167088,0.226975,1770,1770,365.019409,366.606995,356.210083,349.92218,340.677002,319.976624,250.093384,79.940113,28.770416,21.859924,79.799926,-0.563632,126,7370.65,17.045273,25.159515,1770,1770,1770,1770,149.576433,1770,1770,0.012803,250.031128,405.766541,442.062256,449.377441,452.614746,427.213989,359.385193,1770,1770,1770,1770,1770,1770,1770,1770,149.563631,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,44.677032,21.953308,149.268932,-12.499997,1.435063,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.401685,0.044367,0.005694,0.011431,21.962525,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.443442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.546036,0,0,0,0
11/13/2023,1:10:57 PM,-12.499997,0.999008,26.498047,-0.844018,0.000372,26.498047,199.083535,0.499199,25.035004,-12.499997,0.841869,1770,19.630736,0.004749,28.490265,-12.499997,200.799217,0.004746,27.743164,200.171692,-0.004034,27.369629,-12.499997,1770,-12.499997,1770,1770,0,11.655979,1770,-12.499997,1770,336,328.5,318,1770,78.631651,0.093458,1770,1770,362.715942,364.334595,353.813232,347.463013,338.435791,318.233459,250.031128,78.538193,28.365753,21.859924,78.551534,-0.550279,126,7374.85,16.83966,25.159515,1770,1770,1770,1770,149.549728,1770,1770,-0.013903,250,405.797668,442.093384,449.439697,452.614746,427.213989,359.447449,1770,1770,1770,1770,1770,1770,1770,1770,149.563631,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,44.832672,21.953308,149.262273,-12.499997,1.348386,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.401685,0.044367,0.005694,0.016344,21.962525,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.521487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.561363,0,0,0,0
11/13/2023,1:12:58 PM,-12.499997,0.999008,26.404663,-0.797277,0.000105,26.466919,199.083535,0.4996,24.972748,-12.499997,2.255007,1770,19.630736,0.004215,28.521393,-12.499997,200.805876,0.004821,27.774292,200.171692,-0.003208,27.307373,-12.499997,1770,-12.499997,1770,1770,0,11.70272,1770,-12.499997,1770,334,326,315,1770,70.647376,0.24701,1770,1770,360.381287,361.968872,351.416321,344.972717,336.194519,316.521362,249.875427,70.400366,28.085602,21.859924,70.313579,-0.436786,135,7378.675,16.70096,25.066132,1770,1770,1770,1770,150.470992,1770,1770,0.072873,249.937683,405.859924,442.093384,449.439697,452.614746,427.213989,359.447449,1770,1770,1770,1770,1770,1770,1770,1770,150.398119,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,44.801544,21.891052,150.150149,-12.499997,1.422263,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.402132,0.044367,0.005694,0.011431,21.961186,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.781997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,57.097036,0,0,0,0
11/13/2023,1:14:59 PM,-12.499997,0.999075,26.404663,-0.783924,0.001307,26.498047,199.090194,0.5,24.972748,-12.499997,1.107633,1770,19.644077,0.003414,28.552521,-12.499997,200.805876,0.00377,27.743164,200.171692,-0.003058,27.307373,-12.499997,1770,-12.499997,1770,1770,0,11.716073,1770,-12.499997,1770,331,323.6,313,1770,60.440034,0.10014,1770,1770,358.015564,359.634216,349.019409,342.482483,333.92218,314.778198,250,60.339894,27.836578,21.859924,60.199706,-0.456809,126,7382.825,17.175809,25.035004,1770,1770,1770,1770,150.370852,1770,1770,0.00612,250,405.859924,442.124512,449.439697,452.614746,427.213989,359.509705,1770,1770,1770,1770,1770,1770,1770,1770,150.364731,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,44.957184,21.891052,150.150149,-12.499997,1.429748,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.40034,0.044367,0.005694,0.016344,21.961635,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.701073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.782984,0,0,0,0
11/13/2023,1:17:00 PM,-12.499997,0.998875,26.404663,-0.817312,0.000305,26.498047,199.090194,0.4996,25.035004,-12.499997,1.791572,1770,19.644077,0.003948,28.521393,-12.499997,200.805876,0.00437,27.774292,200.171692,-0.003058,27.369629,-12.499997,1770,-12.499997,1770,1770,0,11.682685,1770,-12.499997,1770,329,321.3,311,1770,48.723973,0.206963,1770,1770,355.680908,357.361816,346.653687,340.085571,331.712036,313.066101,249.937683,48.51701,27.556396,21.828766,48.216612,-0.309951,117,7386.95,16.906637,25.035004,1770,1770,1770,1770,150.377534,1770,1770,0.059532,250.031128,405.859924,442.124512,449.439697,452.614746,427.213989,359.540833,1770,1770,1770,1770,1770,1770,1770,1770,150.318002,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.143951,21.891052,150.143467,-12.499997,1.438643,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.40034,0.049383,0.005694,0.016344,21.961635,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.585424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.942933,0,0,0,0
